Year,Film,AA,CC.BP,DGA,PGA.BP,B.BD,B.BP,CC.BD,GG.SP,GG.BP.D
2008(81st Annual Awards),The Visitor,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),W.,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),The Wackness,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Waiting in Beijing,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),WALL-E,0,1,0,0,0,0,0,0,0
2008(81st Annual Awards),Waltz with Bashir,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Wanted,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),"War, Inc.",0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Welcome Home Roscoe Jenkins,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Wendy and Lucy,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),What Doesn’t Kill You,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),What Happens in Vegas,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),What Just Happened,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Witless Protection,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),The Witnesses,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),The Women,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),The World Unseen,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),The Wrestler,0,1,0,0,0,0,0,0,0
2008(81st Annual Awards),The X-Files: I Want to Believe,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),The Yellow Handkerchief,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Yes Man,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Across the Universe,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Alien vs. Preditor—Requiem,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),American Gangster,0,1,0,0,0,1,0,0,1
2007(80th Annual Awards),American Pastime,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),The Assassination of Jesse James by the Coward Robert Ford,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Atonement,1,1,0,0,1,1,1,1,1
2007(80th Annual Awards),August Rush,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Awake,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Badland,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Balls of Fury,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),The Band’s Visit,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Because I Said So,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Becoming Jane,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Bee Movie,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Before the Devil Knows You’re Dead,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Beowulf,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Blades of Glory,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Blood and Chocolate,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),The Bourne Ultimatum,0,0,0,0,1,0,0,0,0
2007(80th Annual Awards),The Boy Who Cried Bitch: The Adolescent Years,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Bratz,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),The Brave One,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Breach,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Bridge to Terabithia,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),The Brothers Solomon,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),The Bucket List,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Cassandra’s Dream,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Charlie Wilson’s War,0,0,0,0,0,0,0,1,0
2007(80th Annual Awards),Code Name: The Cleaner,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),The Condemned,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Control,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Daddy Day Camp,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Dan in Real Life,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),The Darjeeling Limited,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Dead Silence,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Death at a Funeral,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Death Sentence,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),December Boys,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Dedication,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Delta Farce,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Disturbia,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),The Diving Bell and the Butterfly,0,1,1,1,0,0,1,1,0
2007(80th Annual Awards),Eagle vs. Shark,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Eastern Promises,0,0,0,0,0,0,0,0,1
2007(80th Annual Awards),Eklavya—The Royal Guard,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Elizabeth: The Golden Age,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Enchanted,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Epic Movie,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Evan Almighty,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Evening,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Fantastic Four: Rise of the Silver Surfer,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Feast of Love,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Feel the Noise,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),The Final Season,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Firehouse Dog,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),"4 Months, 3 Weeks and 2 Days",0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),1408,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Fracture,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Fred Claus,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Freedom Writers,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),The Game Plan,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Georgia Rule,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Ghost Rider,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Golda’s Balcony,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),The Golden Compass,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Golden Door,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Gone Baby Gone,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Good Luck Chuck,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),The Good Night,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Goya’s Ghosts,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Grace Is Gone,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Gracie,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Gray Matters,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),The Great Debaters,0,0,0,0,0,0,0,0,1
2007(80th Annual Awards),Great World of Sound,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Grindhouse,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Hairspray,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Halloween,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Hannibal Rising,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Harry Potter and the Order of the Phoenix,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),The Heartbreak Kid,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),The Hills Have Eyes 2,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),The Hitcher,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Hitman,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Holly,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Hollywood Dreams,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Honeydripper,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Hostel Part II,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Hot Fuzz,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Hot Rod,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),The Hottest State,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),The Hunting Party,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),I Am Legend,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),I Know Who Killed Me,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),I’m Not There,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),I Now Pronounce You Chuck & Larry,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),I Think I Love My Wife,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Illegal Tender,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),In a Day,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),In the Land of Women,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),In the Valley of Elah,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Interview,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Into the Wild,0,1,1,0,0,0,1,0,0
2007(80th Annual Awards),The Invasion,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),The Invisible,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),The Jane Austen Book Club,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Jindabyne,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Joshua,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Juno,1,1,0,1,0,0,0,1,0
2007(80th Annual Awards),The Kingdom,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),The Kite Runner,0,1,0,0,0,0,0,0,0
2007(80th Annual Awards),Knocked Up,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Ladron Que Roba a Ladron,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Lady Chatterley,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Lars and the Real Girl,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),The Last Legion,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),The Last Mimzy,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),License to Wed,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Lights in the Dusk,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Lions for Lambs,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Look,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),The Lookout,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Love in the Time of Cholera,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Lucky You,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),"Lust, Caution",0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Man in the Chair,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Margot at the Wedding,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Martian Child,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Meet the Robinsons,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),The Messengers,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Michael Clayton,1,1,1,1,0,0,0,0,1
2007(80th Annual Awards),A Mighty Heart,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),The Mist,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Mr. Bean’s Holiday,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Mr. Brooks,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Mr. Magorium’s Wonder Emporium,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Mr. Woodcock,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Moliere,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Music and Lyrics,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Music Within,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),The Namesake,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Nancy Drew,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),The Nanny Diaries,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),National Treasure: Book of Secrets,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Next,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Nina’s Heavenly Delights,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),No Country for Old Men,1,1,1,1,1,1,1,1,1
2007(80th Annual Awards),No Reservations,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Norbit,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),The Number 23,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Ocean’s Thirteen,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Once,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),One to Another,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),The Orphanage,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Pathfinder,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Persepolis,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Pirates of the Caribbean: At World’s End,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Premonition,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Pride,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Primeval,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),P.S. I Love You,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Puccini for Beginners,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Rails & Ties,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Ratatouille,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),The Reaping,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Redacted,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Reign over Me,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Rendition,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Reno 911: Miami,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Rescue Dawn,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Reservation Road,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Resident Evil: Extinction,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Resurrecting the Champ,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Right at Your Door,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Rocket Science,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Romance & Cigarettes,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Rush Hour 3,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Saawariya,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),The Savages,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Saw IV,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Sea of Dreams,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),The Seeker: The Dark Is Rising,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),September Dawn,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Shoot ’em Up,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Shooter,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Shrek the Third,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Silk,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),The Simpsons Movie,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Sleuth,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Smokin’ Aces,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Southland Tales,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Spider-Man 3,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Stardust,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Starter for 10,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Starting Out in the Evening,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Stephanie Daley,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Stomp the Yard,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Sunshine,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Superbad,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Surf’s Up,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Sweeney Todd the Demon Barber of Fleet Street,0,1,0,0,0,0,1,0,0
2007(80th Annual Awards),Sydney White,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Talk to Me,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Tekkonkinkreet,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),There Will Be Blood,1,1,1,1,1,1,0,0,1
2007(80th Annual Awards),Things We Lost in the Fire,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),30 Days of Night,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),This Christmas,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),3:10 to Yuma,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),300,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),TMNT,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Trade,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),28 Weeks Later,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),2 Days in Paris,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Underdog,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Vacancy,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),The Valet,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Vanaja,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Waitress,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),The Walker,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),War,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),The Water Horse,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),We Own the Night,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Why Did I Get Married?,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Wild Hogs,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Wind Chill,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),The Wind That Shakes the Barley,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Wristcutters: A Love Story,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Year of the Dog,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),You Kill Me,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Youth Without Youth,0,0,0,0,0,0,0,0,0
2007(80th Annual Awards),Zodiac,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Abominable,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Accepted,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Akeelah and the Bee,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),All the King’s Men,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),American Dreamz,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Annapolis,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),The Ant Bully,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Apocalypto,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Aquamarine,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Art School Confidential,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Arthur and the Invisibles,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Ask the Dust,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),ATL,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Babel,1,1,1,1,1,1,0,1,1
2006(79th Annual Awards),Backstage,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Basic Instinct 2,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Beerfest,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),The Benchwarmers,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Big Momma’s House 2,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Black Christmas,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),The Black Dahlia,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Blood Diamond,0,1,0,0,0,0,0,0,0
2006(79th Annual Awards),The Blossoming of Maximo Oliveros,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Bobby,0,0,0,0,0,0,0,0,1
2006(79th Annual Awards),Borat Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),The Break-Up,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Breaking and Entering,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Broken Bridges,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Brothers of the Head,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Cars,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Casino Royale,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Catch a Fire,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Charlotte’s Web,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Children of Men,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Clerks II,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Click,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Come Early Morning,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Confetti,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Copying Beethoven,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),The Covenant,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Crank,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Crossover,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Curious George,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Curse of the Golden Flower,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),The Da Vinci Code,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Date Movie,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Days of Glory,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),The Dead Girl,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Deck the Halls,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Deja Vu,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),The Departed,1,1,1,1,1,1,1,1,1
2006(79th Annual Awards),The Devil Wears Prada,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Dog Lover’s Symphony,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Don’t Come Knocking,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Doogal,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Down in the Valley,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Dreamgirls,0,1,1,1,0,0,1,0,0
2006(79th Annual Awards),Driving Lessons,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Eight Below,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),El Cortez,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Employee of the Month,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Eragon,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Everyone’s Hero,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Factory Girl,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Failure to Launch,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),The Fast and the Furious: Tokyo Drift,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Fast Food Nation,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Fast Track,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Final Destination 3,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Find Me Guilty,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Firewall,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Flags of Our Fathers,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Flannel Pajamas,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Flicka,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Flushed Away,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Flyboys,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),For Your Consideration,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),The Fountain,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Freedomland,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Friends with Money,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Fur: An Imaginary Portrait of Diane Arbus,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Glory Road,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),The Good German,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),The Good Shepherd,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),A Good Year,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Grandma’s Boy,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Gridiron Gang,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),The Guardian,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),A Guide to Recognizing Your Saints,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Half Nelson,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Happy Feet,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Hard Candy,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Harsh Times,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),The Hills Have Eyes,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),The History Boys,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),The Holiday,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Hollywood Familia,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Hollywoodland,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Home of the Brave,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Hoot,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Hostel,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),The House of Sand,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),How to Eat Fried Worms,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Ice Age The Meltdown,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Idiocracy,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Idlewild,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),The Illusionist,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Imagine Me & You,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Infamous,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Inland Empire,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Inside Man,0,0,0,0,0,0,0,0,0
